text,label
"Suppose you are given three independent vectors a, b, c. If they are orthonormal, life is",orthogonality
so �x is shortest when xn = 0.,pos_def_matrices
"both too high or both too low is zero, but the chance of opposite errors is 1",orthogonality
"What about the operations that are carried out during elimination? In our example, the",gauss elim
units). The price must be nonnegative or the druggist will not sell. Since four units of,linear_prog
are even simpler when we produce an orthogonal basis for S.,orthogonality
"2Orthonormal matrix would have been a better name, but it is too late to change. Also, there is no accepted word",orthogonality
left-inverse B or a right-inverse C or a two-sided A−1.,vector spaces
Chapter 7 Computations with Matrices,computations
Solve c1v1 +···+c4v4 = 0 or Ac = 0. The v’s go in the columns of A.,vector spaces
6. The Schwarz inequality has a one-line proof if a and b are normalized ahead of time,orthogonality
u + 1.0001v = 2.0001,gauss elim
4.2 Properties of the Determinant,determinants
5O A real symmetric matrix can be factored into A = QΛQT. Its orthonormal,eigenvec_val
7. Compute H−1 in two ways for the 3 by 3 Hilbert matrix,gauss elim
4. N(AT) = left nullspace of A; dimension m−r.,vector spaces
"parabola for y = x2). There is a second meaning, completely different, which is closer to",vector spaces
"any entry in r is negative, the cost can still be reduced. We can make rxN negative,",linear_prog
"A graph becomes a network when numbers c1,...,cm are assigned to the edges. The",vector spaces
5. Choose a right-hand side which gives no solution and another right-hand side which,gauss elim
"unused capacity. If so, add ﬂow along that “augmenting path.” Then compute the re-",linear_prog
(sign = −1). A row exchange reverses sign. The ﬁnal value of sign is the determinant,gauss elim
(AB)(B−1A−1) = ABB−1A−1 = AIA−1 = AA−1 = I,gauss elim
"We may use geometry or calculus to determine �x. In n dimensions, we prefer the",orthogonality
are normalized to have length 1. They are now orthonormal. If these eigenvectors are,eigenvec_val
on determinants. Therefore we ask what part determinants play. It is not enough to,pos_def_matrices
added only if they have the same shape:,gauss elim
"the subspace at p. Geometrically, that gives the distance between points b and subspaces",orthogonality
"upper triangular. Therefore xk+1 can still replace xk, component by component, as soon",computations
"If we include the third quadrant along with the ﬁrst, scalar multiplication is all right.",vector spaces
x ̸= 0. Therefore λ = xHAx/xHx must be real. Our example has λ = 8 and λ = −1:,eigenvec_val
Chapter 5 Eigenvalues and Eigenvectors,eigenvec_val
"We conclude that the products (3) and (4) are the same, and detA = detAT. This",determinants
"equation to a matrix equation. The continuous problem asks for u(x) at every x, and a",gauss elim
"(b) If A = AT is real symmetric, then Λ is real and U = Q is orthogonal.",eigenvec_val
"23. If S and T are linear with S(v) = T(v) = v, then S(T(v)) = v or v2?",vector spaces
is a reﬂection matrix determined by one vector v:,computations
that subtract Sn−1 from the determinant Sn? Show that the determinants become the,determinants
"1-sided inverse of a square matrix is automatically a 2-sided inverse. To see why,",gauss elim
The row space is spanned by the rows. The deﬁnition is made to order. Multiplying A,vector spaces
"which happen to be 2 and 3, we use ﬁve exchanges (an odd number) of neighbors:",determinants
result is achieved if we multiply b by this elementary matrix (or elimination matrix):,gauss elim
"Fundamental Theorem of Linear Algebra, Part II",orthogonality
"(1,2,3). The left nullspace must be the perpendicular plane y1 + 2y2 + 3y3 = 0. That",orthogonality
"n+m, and the new x has n+m components. We keep this much of the original notation",linear_prog
This is the equation of an ellipsoid. Its axes have lengths 1/,pos_def_matrices
"The sum might or might not be invertible. Instead, it is the inverse of their product",gauss elim
"object of this section is to ﬁnd the answer, yes. This is the foundation of an approach",vector spaces
"actually computed. Now we look brieﬂy at a different approach, which omits the simplex",linear_prog
22. Find the ranks of AB and AM (rank 1 matrix times rank 1 matrix):,vector spaces
good edge. Then the cost decreases again.,linear_prog
Every vector in the plane is the sum of its q1 and q2 components. Similarly c is the sum,orthogonality
"This is just a difference equation. It starts with the initial error e0, and after k steps",computations
"C +Dx between x = 0 and x = 1. There are at least three ways of ﬁnding that line, and",orthogonality
if you compare them the whole chapter might become clear!,orthogonality
= real+real+(sum of complex conjugates).,eigenvec_val
These two eigenvectors are orthogonal:,eigenvec_val
31. Why isn’t R2 a subspace of R3?,vector spaces
"For the angle β, the sine is b2/∥b∥ and the cosine is b1/∥b∥ . The cosine of θ = β −α",orthogonality
Any two bases for a vector space V contain the same number of vec-,vector spaces
and at the same time to keep the geometry of ordinary Euclidean space. Ellipses become,orthogonality
The real numbers a and the imaginary numbers ib are special cases of complex num-,eigenvec_val
Our analysis so far has applied to symmetric matrices with positive eigenvalues. We,computations
Optimization needs a whole book. We stop while it is pure linear algebra.,pos_def_matrices
(3) If A and B are invertible then BA is invertible.,gauss elim
We want to show that Fc and F−1y can be done quickly. The key is in the relation of,orthogonality
matrix A. Find a solution to Ax = 0 and describe all other vectors in the nullspace of,vector spaces
and the column space C(A) are orthogonal complements. Their dimensions add up to,orthogonality
19. Every 2 by 2 matrix with trace zero can be written as,eigenvec_val
This is the basic statement of the problem. Note that it is a ﬁrst-order equation—no,eigenvec_val
Problems 25–28 are about the diagonalizability of A.,eigenvec_val
"same, the eigenvectors are the problem):",eigenvec_val
used in every section of this chapter. The eigenvectors diagonalize a matrix:,eigenvec_val
"(e) If eigenvectors x and y correspond to distinct eigenvalues, then xHy = 0.",eigenvec_val
"angle θ, the expression ∥b−a∥2 is (b−a)T(b−a), and equation (3) becomes",orthogonality
is also a combination of the columns of A.,vector spaces
to Ax = b; otherwise not.,linear_prog
The product of the pivots is ad − bc. That is the determinant of the diagonal matrix D.,determinants
"and in the extreme cases, by the origin alone or the whole space. The subspace {0}",orthogonality
"The best solution (�C, �D) is the �x that minimizes the squared error E2:",orthogonality
"sum; the condition for that is λmax < 1. Add up the inﬁnite series, and conﬁrm that",eigenvec_val
"Apply steps 1, 2, 3 in that order;",gauss elim
6. What 3 by 3 matrices represent the transformations that,vector spaces
"Compare the resulting equations with ATA�x = ATb, conﬁrming that calculus as well",orthogonality
0 0 0 1,eigenvec_val
"ination and the four subspaces, this solvability question was answered in a completely",linear_prog
The ﬁrst question is: How do we replace the derivative d2u/dx2? The ﬁrst derivative,gauss elim
0 0 3 3,vector spaces
"1002. Since c represents an upper bound, the condition number must be at least 10,000.",computations
6. Choose a coefﬁcient b that makes this system singular. Then choose a right-hand,gauss elim
m−r columns of U: left nullspace of A,pos_def_matrices
Positive Deﬁnite Matrices and Least Squares,pos_def_matrices
These formulas express detA as a combination of determinants of order n − 1. We,determinants
"One case has special importance. Let the n vectors have m components, so that A is an",vector spaces
"Elimination can simplify, one entry at a time, the linear system Ax = b. Fortunately it",vector spaces
cosθ cosϕ −sinθ sinϕ,vector spaces
"9. The quadratic f(x1,x2) = 3(x1 + 2x2)2 + 4x2",pos_def_matrices
"and they are linearly independent. Roughly speaking, no vectors in that set are wasted.",vector spaces
"This system is solved backward, bottom to top. The last equation gives w = 2. Sub-",gauss elim
"Show that a = d and b = c = 0. If AB = BA for all matrices B, then A is a multiple",gauss elim
", conﬁrm that CTAC has eigenvalues of the same signs",pos_def_matrices
"Sketch A′ = (1,6), B′ = (−2,7), C′ = (0,0) and their relation to A, B, C.",determinants
"has A2 = −I, and use this in the series for eAt:",eigenvec_val
(a) Why is the ﬁrst statement true? Somehow B doesn’t enter.,determinants
A = (pivot columns of A)(ﬁrst r rows of R) = (COL)(ROW).,vector spaces
of A (combinations of rows that give zero).,vector spaces
"0. This problem is inﬁnite-dimensional (the vector b is replaced by a function f, and",pos_def_matrices
1 0 0 0,orthogonality
"When elimination is applied to a symmetric matrix, AT = A is an advantage. The smaller",gauss elim
and ﬁnd one of its square roots—a matrix such that,eigenvec_val
∗ ∗ ∗ ∗,computations
"L, but the third plane doesn’t",gauss elim
1.28 By experiment or the Gauss-Jordan method compute,gauss elim
and we try never to let both appear on the same page.,orthogonality
"Proof. Put the eigenvectors xi in the columns of S, and compute AS by columns:",eigenvec_val
(d) a skew-symmetric matrix: aij = −a ji for all i and j.,gauss elim
Chapter 2 Vector Spaces,vector spaces
"and x ≥ 0 into equations, and ﬁnding the intersection of these n planes.",linear_prog
(V) There is a matrix R with independent columns such that A = RTR.,pos_def_matrices
"terms (equation (2) of the next section), three going parallel to the main diagonal and",determinants
"By rule 2, there is nothing special about the ﬁrst row.",determinants
"is divided by ω. Write a program for SOR on an n by n matrix. Apply it with ω = 1,",computations
Chapter 6 Positive Deﬁnite Matrices,pos_def_matrices
Which of the four subspaces contains q?,orthogonality
Chapter 1 Matrices and Gaussian Elimination,gauss elim
the plane P0 through the origin parallel to P? Are P and P0 subspaces of R3?,vector spaces
giving a positive deﬁnite matrix A + εI. Then let ε approach zero. Since the determi-,pos_def_matrices
dimensional problems like −uxx = f. A tridiagonal system Ax = b is already easy. It is,computations
(d) If AT = −A then the row space of A equals the column space.,vector spaces
45. Write all known relations between r and m and n if Ax = b has,vector spaces
Can you ﬁnd a time T at which the solution u(T) is guaranteed to return to the,eigenvec_val
(8) that otherwise detA = 0 for exactly one value of a11.,determinants
"In the nonsingular case, there is a permutation matrix P that reorders",gauss elim
